Carimbo de data/hora	1) Este é um lugar (ambiente físico) agradável para trabalhar.	1) Gostaria de deixar um comentário sobre?	2) Eu recebo os equipamentos e recursos necessários para realizar o meu trabalho.	2) Gostaria de deixar um comentário sobre?	3) As pessoas aqui estão dispostas a fazer um pouco além da sua obrigação para concluir um trabalho.	3) Gostaria de deixar um comentário sobre?	4) Pode-se contar com a colaboração das pessoas por aqui.	4) Gostaria de deixar um comentário sobre?	5) A empresa oferece treinamentos ou oportunidades de desenvolvimento para o meu crescimento profissional.	5) Gostaria de deixar um comentário sobre?	6) Você tem uma visão clara de para onde estamos indo (futuro da empresa) e como fazer para chegar lá.	6) Gostaria de deixar um comentário sobre?	7) A empresa demonstra reconhecimento pelo bom trabalho e pelo esforço extra.	7) Gostaria de deixar um comentário sobre?	8) As pessoas aqui nesta empresa são remuneradas adequadamente em relação a outras empresas do mesmo segmento de mercado.	8) Gostaria de deixar um comentário sobre?	9) Meu trabalho tem um sentido especial. Para mim, não é só “mais um emprego”.	9) Gostaria de deixar um comentário sobre?	10) Quando é contratado um funcionário novo, as pessoas fazem com que ele se sinta bem-vindo.	10) Gostaria de deixar um comentário sobre?	11) Tenho orgulho de contar com as pessoas que trabalho aqui.	11) Gostaria de deixar um comentário sobre?	12) As pessoas aqui têm vontade de vir para o trabalho.	12) Gostaria de deixar um comentário sobre?	13) Eu me sinto à vontade na empresa, sem precisar fingir que sou outra pessoa.	13) Gostaria de deixar um comentário sobre?	14) Existem canais de comunicação bem definidos para que os colaboradores possam expressar suas sugestões e reivindicações.	14) Gostaria de deixar um comentário sobre?	15) Você acredita que a empresa só promoveria uma demissão em massa como último recurso.	15) Gostaria de deixar um comentário sobre?	16) As pessoas são encorajadas a equilibrar sua vida profissional e pessoal.	16) Gostaria de deixar um comentário sobre?	17) Você sabe com clareza quem é seu líder (superior imediato).	17) Gostaria de deixar um comentário sobre?	18) O seu líder (superior imediato) deixa claro o que ele espera do seu trabalho.	18) Gostaria de deixar um comentário sobre?	19) O seu líder demonstra comprometimento com o negócio da empresa (interesse no crescimento da empresa).	19) Gostaria de deixar um comentário sobre?	20) O seu líder é honesto e ético na condução dos negócios.	20) Gostaria de deixar um comentário sobre?	21) O seu líder demonstra interesse sincero por você como pessoa e não somente como empregado.	21) Gostaria de deixar um comentário sobre?	22) É fácil se aproximar do seu líder e é também fácil de falar com ele.	22) Gostaria de deixar um comentário sobre?	23) O seu líder treina as pessoas com o foco nas suas necessidades.	23) Gostaria de deixar um comentário sobre?	24) O seu líder reconhece os erros como oportunidades de aprendizado.	24) Gostaria de deixar um comentário sobre?	25) O seu líder demonstra interesse nas ideias e sugestões que você e seus companheiros apresentam e toma ações com base nelas.	25) Gostaria de deixar um comentário sobre?	26) O seu líder lhe mantém informado sobre assuntos importantes e sobre mudanças na empresa.	26) Gostaria de deixar um comentário sobre?	27) O seu líder tem uma visão clara de para onde estamos indo (futuro da empresa) e o que fazer para chegar lá.	27) Gostaria de deixar um comentário sobre?	28) O seu líder confia no bom trabalho das pessoas sem precisar vigiá-las.	28) Gostaria de deixar um comentário sobre?	29) O seu líder envolve as pessoas em decisões que afetam atividades e seu ambiente de trabalho.	29) Gostaria de deixar um comentário sobre?	30) O seu líder trata todos da mesma forma, sem proteger ninguém.	30) Gostaria de deixar um comentário sobre?	31) O seu líder sabe coordenar pessoas e distribuir tarefas adequadamente.	31) Gostaria de deixar um comentário sobre?	32) O seu líder dá autonomia às pessoas.	32) Gostaria de deixar um comentário sobre?	33) O seu líder age de acordo com o que fala.	33) Gostaria de deixar um comentário sobre?	34) O seu líder dá feedback (crítica construtiva) sobre o desempenho de seu trabalho.	34) Gostaria de deixar um comentário sobre?	35) As pessoas aqui na empresa são bem tratadas independentemente da sua idade, cor, religião ou sexo.	35) Gostaria de deixar um comentário sobre?	36) Você alguma vez já foi humilhado pelo seu líder ou presenciou alguma humilhação.	36) Gostaria de deixar um comentário sobre?	37) Aqui as pessoas se importam umas com as outras.	37) Gostaria de deixar um comentário sobre?	38) Existe um sentimento de equipe por aqui.	38) Gostaria de deixar um comentário sobre?	39) Nós sempre comemoramos as metas atingidas e os eventos especiais.	39) Gostaria de deixar um comentário sobre?	40) As pessoas fazem “politicagem” (puxa saco) como forma de obter resultados.	40) Gostaria de deixar um comentário sobre?	41) A Diretoria da empresa é aberta a sugestões e é fácil falar com ela.	41) Gostaria de deixar um comentário sobre?	42) Você tem um bom relacionamento com a Diretoria da empresa.	42) Gostaria de deixar um comentário sobre?	43) Eu sou bem tratado, independente de minha função na empresa.	43) Gostaria de deixar um comentário sobre?	44) Sinto que sou valorizado aqui e que posso fazer a diferença.	44) Gostaria de deixar um comentário sobre?	45) Este é um lugar agradável para se trabalhar.	45) Gostaria de deixar um comentário sobre?	46) Existe fofoca por aqui.	46) Gostaria de deixar um comentário sobre?	47) Percebo um clima de rivalidade (competição interna) aqui.	47) Gostaria de deixar um comentário sobre?	48) Pretendo trabalhar aqui ainda por muito tempo.	48) Gostaria de deixar um comentário sobre?	49) Existe um bom relacionamento entre as áreas da empresa (equipes das diferentes expertises de conhecimento).	49) Gostaria de deixar um comentário sobre?	50) Levando-se tudo em conta, eu diria que este é um excelente lugar para trabalhar.	50) Gostaria de deixar um comentário sobre?	51) Marque os TRÊS (03) benefícios que você julga mais importantes , independente se a empresa oferece ou não.	51) Gostaria de deixar um comentário sobre?	52) Cite 3 (três) PONTOS FORTES DA EMPRESA (o que já é bom na empresa).	53) Cite 3 (três) PONTOSDE MELHORIA DA EMPRESA (o que ainda precisa ser mudado na empresa).	54) Este espaço é seu, use-o para registrar comentários e sugestões não abordados anteriormente.	
1/30/2025 8:39:47	Concordo		Concordo		Concordo		Concordo		Discordo	Por não receber mas treinamento.	Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo		Concordo		Concordo		Concordo		Discordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo		Discordo		Concordo		Concordo		Concordo	Tem pessoas boa para trabalha.	Assistência Médica, Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Auxílio Educação, Seguro de Vida	Ok	Ambinte de trabalho, reconhecimento, valorização	Mais treinamento, valorização de salario,valorização do ticket.	Tudo que comentei é minha opinião	
1/30/2025 8:40:00	Concordo		Concordo		Concordo	Nem sempre, acredito que às vezes falta um pouco de motivação.	Concordo Sempre		Discordo	Desde que entrei na Nordeste, aproximadamente um ano, ainda não vi a empresa fornecer treinamentos, tanto na parte operacional, como quanto aos conhecimentos do sistema utilizado. A aprendizagem é somente através da vivência ou de um outro colaborador que, nem sempre tem toda a disponibilidade para ensinar da melhor forma. 	Concordo		Concordo		Discordo	Percebo que a disponibilidade de mão de obra em São Luís é bem escassa para este segmento e, devido a isso, ao encontrar um colaborador que se adeque às necessidades da empresa, o ideal seria uma remuneração mais adequada.	Concordo	Gosto de trabalhar “processos”, a soma disso com o ambiente agradável e as possibilidades de crescimento me fazem concordar.	Discordo	Normalmente, quando a correria tá grande, nem dá tempo de pensar nessa receptividade. Normalmente o que acontece é o convívio do dia a dia que vai sendo estabelecido.	Concordo		Concordo		Discordo	Nem sempre. Respondi anteriormente que gosto de trabalhar com processos estabelecidos. Quando isso não acontece, sinto que não estou fazendo a coisa certa, mesmo que isso seja em prol de algo benéfico para a meta. Processo é processo.	Discordo Sempre	Não há. Deveria ter.	Concordo		Concordo		Concordo		Concordo Sempre	É nítido nos feedbacks.	Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo Sempre		Discordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo		Discordo	Nem sempre. Mas acredito que realmente seja pensando em algo que no momento não está sendo visível por quem tenta tomar uma determinada decisão.	Concordo		Concordo Sempre		Concordo Sempre		Discordo Sempre	Nunca presenciei alguma situação desse tipo.	Discordo	Nem todo mundo. Algumas pessoas não estão preocupadas apenas em “fazer o seu” e ir embora. 	Concordo Sempre		Concordo Sempre		Concordo	Certas atitudes me fazem pensar que sim. 	Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo		Discordo	Não há.	Discordo	Acredito que isso depende da motivação. Isso vai de acordo com o quanto sou reconhecido na empresa. Obviamente…Eu sendo aquele cara que se esforça para ser reconhecido. É um fator determinante sobre o desejo de permanência de qualquer colaborador. Perspectivas de crescimento	Concordo		Concordo	Vejo que o ambiente leve faz com que até mesmo as preocupações do dia a dia se relevem, se tornando mais simples a resolução de vários problemas.	Assistência Médica, Assistência Odontológica, Vale Alimentação, Gympass (Convênio Academias), Day Off	Day off! Kk	Possibilidades de crescimento dentro da empresa; ambiente leve; comunicação com lideranças.	Melhoria na possibilidade de solicitações e reivindicações; melhoria na acessibilidade de acompanhamento psicológico; disponibilização de treinamentos em geral. 	Gostaria de reforçar sobre a questão da disponibilidade de treinamentos, pois acredito que isso contribuiria positivamente com a confiança/segurança do próprio colaborador com qualquer que seja o procedimento relacionado à sua área de atuação na empresa. 	
1/30/2025 8:40:48	Concordo Sempre		Concordo		Discordo	Acredito que podemos trabalhar melhor nas pessoas o espírito de ajuda entre áreas, e colaboração dentro da equipe com intuito de gerar uma melhor ajuda nas atividades. 	Concordo		Concordo		Discordo	Acredito que possamos deixar mais claro para todos quais os objetivos de futuro da empresa.	Discordo	Acredito que podemos ter um processo de promoção e reconhecimento mais claro, para que as pessoas possam buscar alcançar.	Discordo	Conheço pessoas com as mesmas funções em empresas do mesmo seguimento, que possuem salários bem superiores.	Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo Sempre		Discordo	É confuso se de fato existem esses canais. 	Concordo		Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Discordo	Acredito que poderia ter um olhar mais humanizado.	Concordo		Concordo		Discordo	Acho que poderia ter feedbacks frequentes	Discordo	Acredito que falta um pouco de ação, sobre novas ideias.	Concordo Sempre		Discordo	Acho que falta deixar mais claro qual objetivo da empresa pro futuro. 	Concordo		Concordo		Discordo	Acho que tem pessoas que possuem relacionamento pessoal e isso acaba afetando. 	Concordo		Concordo Sempre		Discordo	Vejo incoerência entre fale e ações 	Concordo		Concordo Sempre		Discordo Sempre	Nunca vivi e nem presenciei nada.	Concordo		Concordo		Discordo	Acho que devia ter comemorações sempre que as metas fossem alcançadas. 	Concordo		Concordo		Concordo		Concordo		Discordo	Acredito poder trabalhar para fazer a diferença. Mas poderia ser mais valorizada.	Concordo		Concordo Sempre	Muita	Concordo		Concordo		Discordo	Acredito que poderia ser melhor integrada as equipes. 	Concordo	Concordo	Assistência Médica, Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Gympass (Convênio Academias), Day Off	Auxílio combustível é algo que deveria ser aplicado o mais breve possível. Levando em consideração a quantidade de pessoas que utilizam seu próprio transporte para vim trabalhar. Se todos decidissem vim de ônibus a empresa não teria que arcar? Então fica a sugestão para que busquem isso, pois seria algo muito atrativo para todos. E a empresa só tem a ganhar	Ambiente jovem, cultura presente, bons profissionais	Reconhecimento, comunicação, evitar relacionamentos pessoais	Acredito que a empresa possa buscar melhorias contínuas, sempre ouvindo as pessoas e tomando uma ação sobre isso. Ouvir as críticas, e sugestões para que possam criar ações futuras. 	
1/30/2025 8:43:16	Discordo	Solicito algumas melhorias no ambiente de trabalho 	Discordo	Má qualidade do epi(bota,capacete,entre outros)	Concordo Sempre		Concordo Sempre		Concordo Sempre	A empresa necessita de treinamentos para os funcionários 	Concordo Sempre		Discordo		Discordo		Concordo		Concordo		Concordo Sempre		Discordo		Concordo		Discordo		Concordo Sempre		Discordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Discordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Discordo		Discordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Discordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Discordo Sempre		Concordo		Discordo		Concordo	Sim,é um bom ambiente de trabalho	Assistência Médica, Assistência Odontológica, Auxílio Combustível, Refeição na Empresa, Multibenefícios Alimentação/ Refeição, Cesta Básica, Seguro de Vida, Gympass (Convênio Academias)	Mais benefícios para os funcionários 	Boá relação interpessoal entre os funcionários 	Benefícios para os funcionários 	Isso é tudo!!	
1/30/2025 8:43:19	Concordo Sempre	Clima agradável, sintonia da equipe em crescimento da empresa	Concordo Sempre	Não	Concordo	Não	Concordo Sempre	Não	Concordo	Não	Concordo Sempre	Não	Concordo	Não	Concordo	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo	Não	Concordo	Não	Discordo	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo Sempre	Não	Discordo	Não	Concordo	Não	Concordo	Não	Concordo	Não	Discordo	Não	Concordo Sempre	Não	Concordo Sempre	Não	Concordo	Não	Concordo Sempre	Não	Concordo Sempre	Não	Discordo	Não	Discordo	Não	Concordo Sempre	Não	Concordo	Não	Concordo Sempre	Não	Assistência Médica, Multibenefícios Alimentação/ Refeição, Auxílio Educação, Empréstimo Consignado, Gympass (Convênio Academias)	Não	Comunicação com a Diretoria, Clima interno e Benefícios	Mais benefícios, Trilha clara para crescimento interno	Não	
1/30/2025 8:47:34	Concordo Sempre	*	Concordo	*	Discordo	Algumas pessoas são muito acomodadas, não tem a pró-atividade e nem muito menos disponibilidade de ajudar o próximo ou fazer atividades além de suas obrigações.	Discordo	Nem todos, alguns fazem o mínimo 	Concordo	Os treinamentos poderiam se expandir para todos, principalmente para os serviços gerais.	Concordo		Concordo Sempre	Nem todos os colaboradores são reconhecidos ou dado a oportunidade de crescimento. 	Concordo Sempre	O salário é o base, o que diferencia são os benefícios.	Concordo Sempre		Concordo Sempre	Passam os maus hábitos, como fofoca ou buscam induzem a não se esforçar, pois não terão reconhecimento no final. 	Concordo		Concordo Sempre	Alguns se sentem desmotivados	Discordo	Você acaba mandando a sua personalidade para entrar/ser aceito no "grupo"	Discordo Sempre	Não tem, o líder não toma ação para mudar um cenário ou ocorrido que gerou desconforto. Logo alguns preferem não falar ou tem medo de repassar para a direção 	Concordo		Concordo Sempre	Pelo líder não, por outras pessoas 	Concordo		Concordo		Concordo Sempre		Concordo Sempre	Quando se trata de gestão das pessoas, deixa a desejar. 	Discordo	Apenas trabalho 	Concordo Sempre	Falta ação para tomar decisão quando surge um desconforto no time 	Discordo	Não tem treinamento 	Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Discordo	Não tem, alguma pessoas são acomodadas 	Discordo	Falta ação para melhoria 	Discordo	Alguns pensam que tem preferência/apreço em um colaborador problemático 	Discordo	Deixa todos muito a vontade 	Concordo Sempre	Mas nem todos sabem se direcionaram sem sozinhos 	Discordo	"Passa a mão" na cabeça ou "fecha os olhos" para muitas coisas erradas dentro da empresa	Concordo Sempre	O que é feito com um não é feito com o outro, desfavorecomento 	Concordo		Concordo Sempre	Quando fica nervoso não sabe dosar as palavras 	Discordo	Apenas se interferir com o seu trabalho 	Discordo	Alguns buscam união, outros fazer apenas a sua parte 	Concordo		Discordo	Não identifiquei 	Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo	Sem moderação, os colaboradores não sabem viver em harmonia 	Concordo Sempre	No comercial e entre os mecânicos 	Concordo Sempre	Caso outra empresa me oferecer um emprego com uma melhor remuneração e a Nordeste não valorizar o meu desempenho, aceitarei a proposta. 	Concordo Sempre	Os colaboradores mais novo têm um bom entrosamento,  os antigos são acomodados	Concordo	*	Assistência Médica, Multibenefícios Alimentação/ Refeição, Gympass (Convênio Academias), Day Off, Trabalhar ate quinta	*	"Os diretores são próximos dos colaboradores 
A empresa sempre trás ações diferentes 
Busca um trabalho mais harmonioso"	"A colaboração dos colaboradores 
Os colaboradores ser mais eficientes ou ter um controle mais rigoroso nas atividades para não deitar tão a vontade e acabar perdendo o controle 
Ter um espaço melhor para o descanso "	Os diretores precisão ser mais presentes nas filias, pois acaba que os colabores fazem o que acham ser o certo e não tem a orientação correta. 	
1/30/2025 8:50:14	Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo	Nao, poderia ser mais valorizado 	Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Discordo	Não existe, poderiam procurar um meio de melhorar isso 	Concordo		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo Sempre	Nunca me aconteceu 	Concordo		Concordo		Concordo		Discordo	Nunca percebi isso 	Concordo		Concordo		Concordo		Concordo		Concordo		Discordo	Nunca reparei nisso 	Discordo	acredito que não 	Discordo	Dependendo das oportunidades 	Concordo		Concordo	É um local tranquilo e confortável 	Assistência Médica, Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Gympass (Convênio Academias), Day Off	.	Trabalho em equipe, organização e ambiente saudável 	Modelo de trabalho híbrido poderia melhorar a qualidade de vida de colaboradores que conseguem fazer seu trabalho de casa/ Melhoria de Benefícios/ Criar um plano de carreira claro para os colaboradores poderem ver as oportunidades de crescimento dentro da empresa/ Tornar mais confortável a sala de descanso dos colaboradores	.	
1/30/2025 8:55:18	Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Discordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Discordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo Sempre		Concordo		Concordo Sempre	Concordo	Assistência Médica, Assistência Odontológica, Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Kit Baby, Day Off, Auxilio familia.	Apenas isso 	Vontade em ajudar principalmente quem é novato, ambiente alto astral promovendo sextou e outras atividades, a facilidade de acesso aos lideres e donos da empresa pois estao sempre disponiveis a conversar.	Area de descanso maior e mais ventilada, auxilio combustivel pois acredito que 80% dos funcionarios nao usam vale transporte, cantina mais bem equipada com assentos melhores e ventilacao melhor.	Apenas agradecer pois é uma empresa que faz a diferença e promove um ambiente agradavel de se trabalhar, alem das oportunidades oferecidas buscando crescimento dos proprios funcionarios e nao de quem é de fora.	
1/30/2025 9:01:36	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Meus gestores sempre nos auxiliam com nosso crescimento 	Concordo		Concordo		Concordo		Concordo		Concordo	É nítido como a empresa abraça o novo funcionário e faz com que tenhamos uma boa recepção 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo Sempre	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Discordo Sempre	Essa atitude não condiz com a empresa, pelo contrário, todos somos muito bem tratados 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Discordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Concordo Sempre	Não 	Discordo Sempre	Não 	Concordo	Não 	Concordo	Não 	Concordo	Não 	Assistência Médica, Assistência Odontológica, Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Gympass (Convênio Academias)	Não 	"1- Ambiente agradável de se trabalhar 
2- Poder sempre contar com a gestão e opinar para melhorias 
"	"1- Local de descanso 
2 - Não ter divisão(anexo), acho que isso acaba separando um pouco os colaboradores "	No geral é uma empresa boa de se trabalhar e vejo o empenho da gestão em tornar a empresa um exemplo 	
1/30/2025 9:08:01	Concordo		Concordo		Concordo		Concordo		Discordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo		Concordo		Concordo		Concordo		Discordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo		Discordo		Concordo		Concordo		Concordo	Gostaria que melhorase mas nos benefícios 	Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Auxílio Educação, Empréstimo Consignado, Gympass (Convênio Academias)	Gostaria desses benefícios 	Transparência  salário em dias  reconhecimento 	Salário benefício  muck 	Gostaria que melhorase nos benefícios 	
1/30/2025 9:09:16	Concordo		Concordo		Concordo Sempre		Concordo		Discordo	Dentro do período que estou na empresa ainda não teve oportunidade de treinamentos para meu setor.	Concordo		Concordo		Discordo	Salário está abaixo que o ofertado dentro do mercado de trabalho hoje. 	Concordo		Discordo	O se sentir bem-vindo vai além do dizer um “bem-vindo, sucesso!”, ele vai dizer mesmo no dia a dia. E já presenciei momentos em que colaborador novato talvez se sentiu desconfortável com a maneira que estava sendo tratado naquele momento. 	Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo	Nunca presenciei essa atitude do meu líder. 	Concordo		Concordo		Concordo		Discordo	Não presenciei até o momento essa atitude. 	Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Discordo	Pelo contrário sinto um clima de ajuda mútua.	Concordo		Discordo	Já fui tratado de forma arrogante em outro setor, na frente de todos que lá estavam. 	Concordo	Gosto do clima leve do meu setor em trabalhar, a forma como meu líder faz os feedbacks conosco e como a diretoria é acessível a todos os colaboradores.	Assistência Médica, Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Gympass (Convênio Academias), Day Off	A porcentagem de desconto do plano de saúde poderia ser negociado para ser menor.	Diretoria acessível/oportunidade de crescimento/Clima leve para trabalhar.	Benefício de plano de saúde ter um desconto menor em folha de pagamento/Salário competitivo com Mercado/treinamentos específico para cada setor. 	Gosto do clima leve do meu setor em trabalhar, a forma como meu líder faz os feedbacks conosco e como a diretoria é acessível a todos os colaboradores.	
1/30/2025 9:09:19	Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Discordo	Existem diferentes formas de reconhecimento. Acredito que no meu setor existe o reconhecimento pelo trabalho realizado em forma feedbacks, mas não em forma salarial e ausência metas bem definidas para a obtenção da melhoria.	Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Discordo Sempre	Jamais.	Concordo		Concordo		Discordo	Na verdade não existe meta para o meu setor. Mas eventos gerais da empresa são ótimos e inclusivos.	Discordo	Não que eu conheça.	Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo	Existe em toda e qualquer organização. Seja positiva ou negativa.	Discordo	Não há rivalidade.	Concordo Sempre		Concordo Sempre		Concordo Sempre	Ótimo lugar para se trabalhar. Se tem amor pelo que se faz aqui!	Assistência Odontológica, Auxílio Combustível, Vale Alimentação, Auxílio Educação, Gympass (Convênio Academias)	São estes apenas.	"1 - Forte qualidade na integração de relacionamento entre todos da empresa (setores etc) e ambiente agradável.

2 - Empresa sempre busca inovação, crescimento e liberdade para o colaborador.

3 - Empresa que tem bons eventos e momentos especiais para colaboradores e para datas importantes pra própria empresa."	"1 - Criteriosidade e mensuração de entregas dos colaboradores para valorização salarial/promocional.

2 - Estabelecer um plano de carreiras

3 - Mais parcerias educacionais para incentivar formação de seus colaboradores"	Acredito que todos os pontos foram abordados.	
1/30/2025 9:12:05	Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Discordo		Concordo		Discordo		Discordo		Discordo		Concordo		Discordo		Concordo		Concordo		Discordo		Discordo		Concordo		Discordo		Discordo		Concordo Sempre		Concordo		Discordo		Discordo		Discordo		Concordo		Concordo		Concordo		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Discordo		Concordo Sempre		Concordo Sempre		Concordo Sempre	.	Assistência Médica, Assistência Odontológica, Auxílio Combustível, Vale Alimentação, Auxílio Educação	.	"Boa liderança 
Comprometimento 
Visão "	.	.	
